,domain,visibility
0,amazon.de,15723244
1,bauhaus.info,3058907
2,ebay.de,4632287
3,globus-baumarkt.de,320467
4,hagebau.de,368883
5,hornbach.de,7208338
6,kaufland.de,4444144
7,manomano.de,1510702
8,obi.de,11553057
9,toom.de,651420
