,domain,visibility
0,amazon.de,18203111
1,bauhaus.info,2724496
2,ebay.de,5418638
3,globus-baumarkt.de,242503
4,hagebau.de,424931
5,hornbach.de,6403562
6,kaufland.de,3157554
7,manomano.de,1603819
8,obi.de,11091869
9,toom.de,561996
