,domain,visibility
0,amazon.de,15547126
1,bauhaus.info,3080218
2,ebay.de,4620676
3,globus-baumarkt.de,318840
4,hagebau.de,387234
5,hornbach.de,6976007
6,kaufland.de,4596461
7,manomano.de,1585473
8,obi.de,11716479
9,toom.de,662874
