,domain,visibility
0,amazon.de,19218902
1,bauhaus.info,2049521
2,ebay.de,5686093
3,globus-baumarkt.de,172916
4,hagebau.de,382973
5,hornbach.de,5106407
6,kaufland.de,2553935
7,manomano.de,1430671
8,obi.de,8891956
9,toom.de,418570
