,domain,visibility
0,amazon.de,39914518
1,bauhaus.info,4305620
2,ebay.de,13469583
3,globus-baumarkt.de,374155
4,hagebau.de,438065
5,hornbach.de,13139030
6,kaufland.de,7265137
7,manomano.de,2995915
8,obi.de,18636596
9,toom.de,925018
