,domain,visibility
0,amazon.de,11338958
1,bauhaus.info,2210006
2,ebay.de,3066453
3,globus-baumarkt.de,238991
4,hagebau.de,291220
5,hornbach.de,5534472
6,kaufland.de,3127919
7,manomano.de,950791
8,obi.de,7748918
9,toom.de,449091
