,domain,visibility
0,amazon.de,15422662
1,bauhaus.info,3031868
2,ebay.de,4700801
3,globus-baumarkt.de,289788
4,hagebau.de,378224
5,hornbach.de,7274525
6,kaufland.de,4451330
7,manomano.de,1484974
8,obi.de,11440001
9,toom.de,633543
