,domain,visibility
0,amazon.de,15566669
1,bauhaus.info,2999738
2,ebay.de,4477102
3,globus-baumarkt.de,290828
4,hagebau.de,342927
5,hornbach.de,7496174
6,kaufland.de,4290058
7,manomano.de,1602412
8,obi.de,10806741
9,toom.de,621636
