,domain,visibility
0,amazon.de,16318256
1,bauhaus.info,2786460
2,ebay.de,4927436
3,globus-baumarkt.de,300964
4,hagebau.de,334168
5,hornbach.de,7308026
6,kaufland.de,3901464
7,manomano.de,1386411
8,obi.de,10296173
9,toom.de,573744
