,domain,visibility
0,amazon.de,39890067
1,bauhaus.info,4866490
2,ebay.de,12532972
3,globus-baumarkt.de,403002
4,hagebau.de,481491
5,hornbach.de,13639515
6,kaufland.de,7082390
7,manomano.de,3602603
8,obi.de,19526301
9,toom.de,1043329
