,domain,visibility
0,amazon.de,39518681
1,bauhaus.info,5046891
2,ebay.de,13072478
3,globus-baumarkt.de,406023
4,hagebau.de,518935
5,hornbach.de,13093900
6,kaufland.de,7112452
7,manomano.de,3440944
8,obi.de,20859245
9,toom.de,1046908
