,domain,visibility
0,aliexpress.com,253890
1,amazon.es,11864041
2,bauhaus.es,733595
3,bricodepot.es,566450
4,bricomart.es,306386
5,carrefour.es,1135070
6,elmueble.com,1184107
7,ikea.com,1309989
8,leroymerlin.es,7657293
9,maisonsdumonde.com,382484
10,manomano.es,3509379
