,domain,visibility
0,aliexpress.com,8182
1,amazon.it,12244238
2,ebay.it,2653652
3,ikea.com,46136
4,leroymerlin.it,7142106
5,maisonsdumonde.com,493417
6,manomano.it,4182417
7,obi-italia.it,473253
