,domain,visibility
0,aliexpress.com,9107
1,amazon.it,30061598
2,ebay.it,6500200
3,ikea.com,624211
4,leroymerlin.it,11917894
5,maisonsdumonde.com,476312
6,manomano.it,10498022
7,obi-italia.it,676591
