,domain,visibility
0,aliexpress.com,8351
1,amazon.it,12316711
2,ebay.it,2325932
3,ikea.com,29794
4,leroymerlin.it,4386326
5,maisonsdumonde.com,508382
6,manomano.it,4270707
7,obi-italia.it,389246
