,domain,visibility
0,aliexpress.com,6872
1,amazon.it,11815180
2,ebay.it,2524674
3,ikea.com,683275
4,leroymerlin.it,6479361
5,maisonsdumonde.com,592901
6,manomano.it,4548149
7,obi-italia.it,446633
