,domain,visibility
0,aliexpress.com,7620
1,amazon.it,29986830
2,ebay.it,6375740
3,ikea.com,629140
4,leroymerlin.it,11625567
5,maisonsdumonde.com,532120
6,manomano.it,10722260
7,obi-italia.it,660812
