,domain,visibility
0,aliexpress.com,9242
1,amazon.it,11870471
2,ebay.it,2767627
3,ikea.com,47393
4,leroymerlin.it,7383209
5,maisonsdumonde.com,484872
6,manomano.it,4322178
7,obi-italia.it,493416
