,domain,visibility
0,aliexpress.com,8023
1,amazon.it,12119342
2,ebay.it,2665584
3,ikea.com,43054
4,leroymerlin.it,7116710
5,maisonsdumonde.com,504724
6,manomano.it,4263797
7,obi-italia.it,476240
