,domain,visibility
0,aliexpress.com,9503
1,amazon.it,12091491
2,ebay.it,2558099
3,ikea.com,581270
4,leroymerlin.it,6241439
5,maisonsdumonde.com,468618
6,manomano.it,4147492
7,obi-italia.it,444845
