,domain,visibility
0,aliexpress.com,59215
1,amazon.fr,7020568
2,bricodepot.fr,330184
3,but.fr,4337451
4,castorama.fr,2661815
5,cdiscount.com,3722800
6,conforama.fr,2306794
7,ebay.fr,169097
8,ikea.com,1037645
9,laredoute.fr,1520715
10,leroymerlin.fr,11237941
11,manomano.fr,5347235
