,domain,visibility
0,aliexpress.com,71693
1,amazon.fr,10023386
2,bricodepot.fr,409700
3,but.fr,4943470
4,castorama.fr,3499126
5,cdiscount.com,6459806
6,conforama.fr,2801862
7,ebay.fr,235269
8,ikea.com,1062916
9,laredoute.fr,1988224
10,leroymerlin.fr,16471200
11,manomano.fr,8076977
