,domain,visibility
0,aliexpress.com,116440
1,amazon.fr,24922385
2,bricodepot.fr,527548
3,but.fr,7790049
4,castorama.fr,5892655
5,cdiscount.com,15841507
6,conforama.fr,3228021
7,ebay.fr,470039
8,ikea.com,1359501
9,laredoute.fr,3885722
10,leroymerlin.fr,33169697
11,manomano.fr,19206008
