,domain,visibility
0,aliexpress.com,89510
1,amazon.fr,10778628
2,bricodepot.fr,383420
3,but.fr,4584730
4,castorama.fr,3083765
5,cdiscount.com,6806066
6,conforama.fr,2304042
7,ebay.fr,225040
8,ikea.com,1352066
9,laredoute.fr,1715985
10,leroymerlin.fr,15087652
11,manomano.fr,8593048
