,domain,visibility
0,aliexpress.com,79273
1,amazon.fr,26197980
2,bricodepot.fr,599856
3,but.fr,8195258
4,castorama.fr,6216065
5,cdiscount.com,17242427
6,conforama.fr,3189130
7,ebay.fr,459555
8,ikea.com,1343109
9,laredoute.fr,3985688
10,leroymerlin.fr,32260449
11,manomano.fr,16826402
